 *****************************************************************************
 *****************************************************************************

  LOG10[Cross sections] for Hydrogen for all (n,l) states up to n=30
  Cross-sctions are in program units (i.e. cgs unit*10^10)
  Created 22-Nov-1996 using OUT_HYDL based on HDYCROSSL.
 
  Format N, L, # of data points.

 *****************************************************************************
 *****************************************************************************

 30                 !Maximum principal quantum number
 97                 !Number of values per cross-section
 0.0D0              !L_ST_U
 0.041392685        !L_DEL_U
                              
           1           0          97
  -6.868181      -6.995529      -7.124194      -7.254169      -7.385445    
  -7.518015      -7.651870      -7.787003      -7.923404      -8.061066    
  -8.199981      -8.340141      -8.481537      -8.624161      -8.768003    
  -8.913053      -9.059299      -9.206732      -9.355335      -9.505098    
  -9.656004      -9.808038      -9.961181      -10.11541      -10.27072    
  -10.42708      -10.58447      -10.74287      -10.90226      -11.06260    
  -11.22390      -11.38610      -11.54920      -11.71317      -11.87798    
  -12.04361      -12.21004      -12.37723      -12.54518      -12.71384    
  -12.88321      -13.05325      -13.22395      -13.39528      -13.56722    
  -13.73974      -13.91284      -14.08647      -14.26064      -14.43531    
  -14.61048      -14.78611      -14.96219      -15.13871      -15.31564    
  -15.49297      -15.67069      -15.84878      -16.02723      -16.20601    
  -16.38512      -16.56455      -16.74427      -16.92429      -17.10458    
  -17.28513      -17.46594      -17.64699      -17.82827      -18.00977    
  -18.19149      -18.37341      -18.55553      -18.73783      -18.92031    
  -19.10296      -19.28578      -19.46875      -19.65187      -19.83513    
  -20.01853      -20.20206      -20.38571      -20.56948      -20.75337    
  -20.93736      -21.12146      -21.30566      -21.48995      -21.67434    
  -21.85881      -22.04336      -22.22799      -22.41269      -22.59747    
  -22.78232      -22.96723    
  
           3           0          97
  -6.598978      -6.683474      -6.768795      -6.854935      -6.941888    
  -7.029653      -7.118230      -7.207625      -7.297846      -7.388903    
  -7.480809      -7.573578      -7.667226      -7.761772      -7.857231    
  -7.953624      -8.050966      -8.149277      -8.248571      -8.348865    
  -8.450171      -8.552501      -8.655864      -8.760269      -8.865722    
  -8.972224      -9.079778      -9.188382      -9.298034      -9.408727    
  -9.520455      -9.633208      -9.746976      -9.861746      -9.977504    
  -10.09423      -10.21192      -10.33054      -10.45009      -10.57053    
  -10.69186      -10.81404      -10.93706      -11.06089      -11.18553    
  -11.31093      -11.43708      -11.56396      -11.69155      -11.81982    
  -11.94875      -12.07833      -12.20852      -12.33931      -12.47068    
  -12.60260      -12.73506      -12.86804      -13.00152      -13.13548    
  -13.26990      -13.40477      -13.54006      -13.67577      -13.81186    
  -13.94834      -14.08519      -14.22238      -14.35991      -14.49776    
  -14.63591      -14.77437      -14.91311      -15.05211      -15.19138    
  -15.33090      -15.47066      -15.61065      -15.75085      -15.89126    
  -16.03188      -16.17268      -16.31367      -16.45484      -16.59617    
  -16.73766      -16.87931      -17.02110      -17.16303      -17.30510    
  -17.44729      -17.58961      -17.73204      -17.87458      -18.01723    
  -18.15998      -18.30283    
  
           3           1          97
  -6.584451      -6.686266      -6.789855      -6.895217      -7.002352    
  -7.111257      -7.221931      -7.334368      -7.448563      -7.564510    
  -7.682201      -7.801629      -7.922781      -8.045650      -8.170219    
  -8.296478      -8.424412      -8.554004      -8.685237      -8.818094    
  -8.952556      -9.088600      -9.226208      -9.365355      -9.506017    
  -9.648171      -9.791791      -9.936849      -10.08332      -10.23117    
  -10.38037      -10.53090      -10.68272      -10.83580      -10.99011    
  -11.14562      -11.30229      -11.46009      -11.61899      -11.77896    
  -11.93996      -12.10196      -12.26493      -12.42884      -12.59365    
  -12.75934      -12.92587      -13.09322      -13.26135      -13.43024    
  -13.59986      -13.77019      -13.94118      -14.11283      -14.28510    
  -14.45797      -14.63142      -14.80542      -14.97996      -15.15500    
  -15.33054      -15.50654      -15.68299      -15.85988      -16.03718    
  -16.21488      -16.39295      -16.57139      -16.75018      -16.92930    
  -17.10875      -17.28849      -17.46853      -17.64885      -17.82944    
  -18.01028      -18.19137      -18.37269      -18.55424      -18.73600    
  -18.91796      -19.10012      -19.28247      -19.46500      -19.64769    
  -19.83055      -20.01357      -20.19673      -20.38003      -20.56347    
  -20.74704      -20.93074      -21.11455      -21.29847      -21.48250    
  -21.66664      -21.85087    
  
           3           2          97
  -6.742631      -6.885692      -7.030548      -7.177200      -7.325654    
  -7.475908      -7.627964      -7.781819      -7.937471      -8.094916    
  -8.254148      -8.415156      -8.577934      -8.742470      -8.908749    
  -9.076758      -9.246480      -9.417896      -9.590987      -9.765732    
  -9.942106      -10.12009      -10.29965      -10.48076      -10.66340    
  -10.84754      -11.03314      -11.22018      -11.40863      -11.59844    
  -11.78960      -11.98207      -12.17581      -12.37080      -12.56699    
  -12.76435      -12.96286      -13.16248      -13.36318      -13.56491    
  -13.76766      -13.97139      -14.17607      -14.38166      -14.58814    
  -14.79547      -15.00363      -15.21259      -15.42231      -15.63278    
  -15.84396      -16.05584      -16.26837      -16.48154      -16.69533    
  -16.90970      -17.12465      -17.34014      -17.55615      -17.77267    
  -17.98966      -18.20713      -18.42503      -18.64337      -18.86211    
  -19.08125      -19.30075      -19.52063      -19.74084      -19.96139    
  -20.18225      -20.40342      -20.62487      -20.84661      -21.06861    
  -21.29086      -21.51336      -21.73609      -21.95904      -22.18221    
  -22.40557      -22.62914      -22.85289      -23.07681      -23.30091    
  -23.52517      -23.74958      -23.97414      -24.19884      -24.42368    
  -24.64865      -24.87374      -25.09895      -25.32427      -25.54969    
  -25.77522      -26.00085    
  
           4           0          97
  -6.428325      -6.512989      -6.598216      -6.683993      -6.770310    
  -6.857162      -6.944545      -7.032462      -7.120916      -7.209916    
  -7.299472      -7.389599      -7.480313      -7.571633      -7.663582    
  -7.756182      -7.849459      -7.943439      -8.038150      -8.133619    
  -8.229877      -8.326947      -8.424861      -8.523643      -8.623317    
  -8.723908      -8.825438      -8.927923      -9.031384      -9.135833    
  -9.241282      -9.347742      -9.455218      -9.563715      -9.673234    
  -9.783775      -9.895334      -10.00791      -10.12148      -10.23605    
  -10.35161      -10.46813      -10.58562      -10.70404      -10.82338    
  -10.94363      -11.06476      -11.18676      -11.30960      -11.43326    
  -11.55772      -11.68297      -11.80897      -11.93570      -12.06315    
  -12.19129      -12.32010      -12.44956      -12.57964      -12.71032    
  -12.84159      -12.97343      -13.10580      -13.23870      -13.37210    
  -13.50599      -13.64034      -13.77515      -13.91038      -14.04603    
  -14.18208      -14.31851      -14.45531      -14.59246      -14.72995    
  -14.86777      -15.00589      -15.14431      -15.28302      -15.42200    
  -15.56125      -15.70074      -15.84048      -15.98044      -16.12063    
  -16.26102      -16.40162      -16.54241      -16.68339      -16.82454    
  -16.96586      -17.10734      -17.24897      -17.39075      -17.53267    
  -17.67473      -17.81692    
  
           4           1          97
  -6.404359      -6.498101      -6.593140      -6.689497      -6.787201    
  -6.886278      -6.986756      -7.088666      -7.192038      -7.296898    
  -7.403278      -7.511204      -7.620700      -7.731792      -7.844500    
  -7.958842      -8.074836      -8.192492      -8.311824      -8.432837    
  -8.555536      -8.679921      -8.805992      -8.933743      -9.063167    
  -9.194254      -9.326991      -9.461365      -9.597357      -9.734948    
  -9.874117      -10.01484      -10.15709      -10.30085      -10.44608    
  -10.59276      -10.74085      -10.89033      -11.04116      -11.19331    
  -11.34674      -11.50142      -11.65732      -11.81439      -11.97262    
  -12.13195      -12.29236      -12.45381      -12.61626      -12.77969    
  -12.94406      -13.10933      -13.27548      -13.44247      -13.61027    
  -13.77886      -13.94819      -14.11825      -14.28901      -14.46043    
  -14.63249      -14.80517      -14.97844      -15.15228      -15.32666    
  -15.50156      -15.67697      -15.85285      -16.02920      -16.20598    
  -16.38318      -16.56079      -16.73879      -16.91716      -17.09588    
  -17.27494      -17.45432      -17.63402      -17.81401      -17.99428    
  -18.17483      -18.35563      -18.53668      -18.71797      -18.89949    
  -19.08122      -19.26316      -19.44529      -19.62762      -19.81012    
  -19.99280      -20.17564      -20.35864      -20.54178      -20.72508    
  -20.90850      -21.09206    
  
           4           2          97
  -6.446601      -6.563228      -6.682129      -6.803316      -6.926798    
  -7.052584      -7.180678      -7.311083      -7.443800      -7.578829    
  -7.716164      -7.855801      -7.997730      -8.141940      -8.288418    
  -8.437147      -8.588110      -8.741284      -8.896648      -9.054175    
  -9.213839      -9.375609      -9.539454      -9.705342      -9.873238    
  -10.04310      -10.21490      -10.38860      -10.56415      -10.74151    
  -10.92065      -11.10151      -11.28407      -11.46826      -11.65407    
  -11.84142      -12.03029      -12.22064      -12.41241      -12.60557    
  -12.80006      -12.99586      -13.19292      -13.39120      -13.59065    
  -13.79124      -13.99293      -14.19568      -14.39945      -14.60421    
  -14.80992      -15.01655      -15.22406      -15.43242      -15.64159    
  -15.85155      -16.06227      -16.27371      -16.48585      -16.69866    
  -16.91211      -17.12618      -17.34085      -17.55607      -17.77185    
  -17.98815      -18.20495      -18.42223      -18.63996      -18.85814    
  -19.07674      -19.29575      -19.51514      -19.73490      -19.95501    
  -20.17547      -20.39624      -20.61733      -20.83872      -21.06038    
  -21.28232      -21.50452      -21.72697      -21.94965      -22.17256    
  -22.39569      -22.61902      -22.84255      -23.06626      -23.29016    
  -23.51423      -23.73847      -23.96286      -24.18740      -24.41208    
  -24.63690      -24.86185    
  
           4           3          97
  -6.719407      -6.877298      -7.037473      -7.199944      -7.364720    
  -7.531811      -7.701222      -7.872957      -8.047015      -8.223397    
  -8.402097      -8.583109      -8.766423      -8.952029      -9.139911    
  -9.330051      -9.522432      -9.717031      -9.913823      -10.11278    
  -10.31388      -10.51709      -10.72238      -10.92971      -11.13904    
  -11.35035      -11.56359      -11.77872      -11.99571      -12.21451    
  -12.43508      -12.65738      -12.88136      -13.10699      -13.33422    
  -13.56300      -13.79330      -14.02506      -14.25825      -14.49282    
  -14.72874      -14.96595      -15.20442      -15.44410      -15.68497    
  -15.92696      -16.17006      -16.41422      -16.65939      -16.90556    
  -17.15267      -17.40070      -17.64961      -17.89937      -18.14994    
  -18.40130      -18.65342      -18.90626      -19.15979      -19.41400    
  -19.66885      -19.92432      -20.18038      -20.43700      -20.69417    
  -20.95186      -21.21006      -21.46873      -21.72787      -21.98744    
  -22.24743      -22.50783      -22.76862      -23.02977      -23.29128    
  -23.55313      -23.81530      -24.07778      -24.34056      -24.60362    
  -24.86695      -25.13054      -25.39438      -25.65846      -25.92276    
  -26.18728      -26.45200      -26.71692      -26.98203      -27.24733    
  -27.51279      -27.77842      -28.04420      -28.31013      -28.57621    
  -28.84242      -29.10877    
  
           5           0          97
  -6.292506      -6.377803      -6.463518      -6.549635      -6.636142    
  -6.723029      -6.810290      -6.897923      -6.985926      -7.074303    
  -7.163059      -7.252205      -7.341751      -7.431712      -7.522105    
  -7.612951      -7.704270      -7.796089      -7.888432      -7.981328    
  -8.074807      -8.168899      -8.263637      -8.359052      -8.455176    
  -8.552043      -8.649683      -8.748128      -8.847407      -8.947549    
  -9.048578      -9.150520      -9.253396      -9.357225      -9.462025    
  -9.567807      -9.674585      -9.782366      -9.891155      -10.00096    
  -10.11177      -10.22359      -10.33642      -10.45024      -10.56505    
  -10.68084      -10.79760      -10.91530      -11.03394      -11.15350    
  -11.27395      -11.39529      -11.51749      -11.64052      -11.76438    
  -11.88903      -12.01445      -12.14063      -12.26755      -12.39517    
  -12.52347      -12.65244      -12.78206      -12.91229      -13.04313    
  -13.17455      -13.30652      -13.43903      -13.57207      -13.70560    
  -13.83961      -13.97409      -14.10901      -14.24436      -14.38012    
  -14.51628      -14.65281      -14.78971      -14.92696      -15.06454    
  -15.20244      -15.34065      -15.47916      -15.61795      -15.75700    
  -15.89632      -16.03589      -16.17569      -16.31572      -16.45597    
  -16.59643      -16.73708      -16.87793      -17.01895      -17.16016    
  -17.30153      -17.44305    
  
           5           1          97
  -6.267598      -6.358217      -6.449772      -6.542285      -6.635784    
  -6.730296      -6.825855      -6.922496      -7.020257      -7.119177    
  -7.219298      -7.320661      -7.423310      -7.527285      -7.632629    
  -7.739382      -7.847583      -7.957268      -8.068472      -8.181226    
  -8.295559      -8.411494      -8.529056      -8.648260      -8.769121    
  -8.891651      -9.015857      -9.141741      -9.269304      -9.398543    
  -9.529450      -9.662018      -9.796231      -9.932076      -10.06954    
  -10.20859      -10.34921      -10.49138      -10.63507      -10.78024    
  -10.92689      -11.07496      -11.22443      -11.37526      -11.52743    
  -11.68090      -11.83562      -11.99157      -12.14871      -12.30701    
  -12.46642      -12.62692      -12.78846      -12.95101      -13.11455    
  -13.27902      -13.44440      -13.61067      -13.77777      -13.94569    
  -14.11439      -14.28384      -14.45402      -14.62489      -14.79642    
  -14.96860      -15.14139      -15.31478      -15.48872      -15.66321    
  -15.83822      -16.01373      -16.18972      -16.36616      -16.54304    
  -16.72034      -16.89805      -17.07613      -17.25459      -17.43339    
  -17.61253      -17.79199      -17.97177      -18.15183      -18.33217    
  -18.51279      -18.69366      -18.87478      -19.05613      -19.23770    
  -19.41949      -19.60149      -19.78367      -19.96605      -20.14860    
  -20.33133      -20.51421    
  
           5           2          97
  -6.271988      -6.376712      -6.483313      -6.591840      -6.702337    
  -6.814852      -6.929427      -7.046106      -7.164929      -7.285933    
  -7.409151      -7.534616      -7.662353      -7.792385      -7.924731    
  -8.059405      -8.196417      -8.335772      -8.477471      -8.621511    
  -8.767885      -8.916580      -9.067583      -9.220873      -9.376428    
  -9.534223      -9.694228      -9.856412      -10.02074      -10.18718    
  -10.35569      -10.52622      -10.69875      -10.87322      -11.04959    
  -11.22781      -11.40785      -11.58964      -11.77315      -11.95833    
  -12.14512      -12.33349      -12.52339      -12.71476      -12.90756    
  -13.10175      -13.29728      -13.49411      -13.69218      -13.89147    
  -14.09192      -14.29350      -14.49615      -14.69986      -14.90457    
  -15.11025      -15.31685      -15.52436      -15.73273      -15.94192    
  -16.15191      -16.36266      -16.57414      -16.78633      -16.99920    
  -17.21271      -17.42684      -17.64157      -17.85687      -18.07272    
  -18.28909      -18.50596      -18.72331      -18.94112      -19.15937    
  -19.37804      -19.59712      -19.81658      -20.03642      -20.25660    
  -20.47712      -20.69797      -20.91912      -21.14057      -21.36230    
  -21.58430      -21.80655      -22.02906      -22.25180      -22.47476    
  -22.69794      -22.92132      -23.14490      -23.36866      -23.59261    
  -23.81672      -24.04099    
  
           5           3          97
  -6.387375      -6.518459      -6.652325      -6.788993      -6.928480    
  -7.070801      -7.215966      -7.363983      -7.514858      -7.668591    
  -7.825180      -7.984620      -8.146902      -8.312014      -8.479940    
  -8.650661      -8.824157      -9.000401      -9.179363      -9.361015    
  -9.545323      -9.732249      -9.921756      -10.11380      -10.30834    
  -10.50534      -10.70474      -10.90649      -11.11056      -11.31688    
  -11.52540      -11.73609      -11.94887      -12.16370      -12.38052    
  -12.59928      -12.81993      -13.04241      -13.26667      -13.49266    
  -13.72031      -13.94959      -14.18044      -14.41281      -14.64664    
  -14.88190      -15.11852      -15.35647      -15.59569      -15.83614    
  -16.07779      -16.32057      -16.56445      -16.80939      -17.05536    
  -17.30230      -17.55019      -17.79898      -18.04865      -18.29914    
  -18.55045      -18.80252      -19.05534      -19.30886      -19.56306    
  -19.81792      -20.07340      -20.32948      -20.58613      -20.84334    
  -21.10107      -21.35931      -21.61803      -21.87721      -22.13683    
  -22.39688      -22.65733      -22.91817      -23.17938      -23.44095    
  -23.70285      -23.96508      -24.22761      -24.49044      -24.75356    
  -25.01694      -25.28059      -25.54448      -25.80860      -26.07295    
  -26.33752      -26.60229      -26.86726      -27.13241      -27.39775    
  -27.66325      -27.92892    
  
           5           4          97
  -6.756591      -6.928972      -7.104140      -7.282115      -7.462914    
  -7.646553      -7.833042      -8.022388      -8.214598      -8.409671    
  -8.607605      -8.808396      -9.012033      -9.218505      -9.427794    
  -9.639884      -9.854750      -10.07237      -10.29271      -10.51574    
  -10.74142      -10.96973      -11.20062      -11.43406      -11.66998    
  -11.90837      -12.14915      -12.39230      -12.63775      -12.88546    
  -13.13538      -13.38745      -13.64163      -13.89785      -14.15606    
  -14.41622      -14.67826      -14.94213      -15.20778      -15.47516    
  -15.74421      -16.01489      -16.28713      -16.56089      -16.83611    
  -17.11276      -17.39078      -17.67012      -17.95073      -18.23258    
  -18.51561      -18.79979      -19.08506      -19.37140      -19.65876    
  -19.94709      -20.23637      -20.52656      -20.81761      -21.10951    
  -21.40220      -21.69567      -21.98988      -22.28479      -22.58039    
  -22.87663      -23.17351      -23.47098      -23.76903      -24.06763    
  -24.36675      -24.66638      -24.96649      -25.26707      -25.56808    
  -25.86952      -26.17137      -26.47360      -26.77621      -27.07916    
  -27.38246      -27.68608      -27.99001      -28.29423      -28.59874    
  -28.90352      -29.20855      -29.51383      -29.81935      -30.12510    
  -30.43106      -30.73722      -31.04358      -31.35012      -31.65685    
  -31.96375      -32.27081    
  
           6           0          97
  -6.179446      -6.265427      -6.351737      -6.438358      -6.525278    
  -6.612484      -6.699968      -6.787724      -6.875749      -6.964041    
  -7.052604      -7.141440      -7.230559      -7.319968      -7.409681    
  -7.499712      -7.590078      -7.680799      -7.771896      -7.863394    
  -7.955319      -8.047699      -8.140564      -8.233944      -8.327873    
  -8.422384      -8.517512      -8.613290      -8.709754      -8.806937    
  -8.904875      -9.003597      -9.103138      -9.203525      -9.304785    
  -9.406946      -9.510029      -9.614055      -9.719042      -9.825004    
  -9.931952      -10.03990      -10.14884      -10.25880      -10.36976    
  -10.48172      -10.59469      -10.70865      -10.82359      -10.93951    
  -11.05639      -11.17422      -11.29298      -11.41265      -11.53322    
  -11.65467      -11.77698      -11.90012      -12.02408      -12.14884    
  -12.27436      -12.40064      -12.52765      -12.65536      -12.78376    
  -12.91282      -13.04252      -13.17284      -13.30376      -13.43526    
  -13.56731      -13.69990      -13.83301      -13.96661      -14.10069    
  -14.23524      -14.37022      -14.50563      -14.64146      -14.77767    
  -14.91426      -15.05121      -15.18851      -15.32614      -15.46410    
  -15.60235      -15.74090      -15.87973      -16.01884      -16.15819    
  -16.29780      -16.43764      -16.57770      -16.71799      -16.85847    
  -16.99916      -17.14004    
  
           6           1          97
  -6.155791      -6.245113      -6.335135      -6.425870      -6.517342    
  -6.609571      -6.702587      -6.796420      -6.891106      -6.986681    
  -7.083189      -7.180669      -7.279170      -7.378736      -7.479416    
  -7.581260      -7.684314      -7.788628      -7.894250      -8.001225    
  -8.109598      -8.219411      -8.330703      -8.443511      -8.557867    
  -8.673802      -8.791342      -8.910507      -9.031317      -9.153785    
  -9.277921      -9.403731      -9.531219      -9.660382      -9.791217    
  -9.923715      -10.05786      -10.19365      -10.33105      -10.47006    
  -10.61065      -10.75278      -10.89645      -11.04161      -11.18825    
  -11.33632      -11.48580      -11.63665      -11.78884      -11.94233    
  -12.09709      -12.25308      -12.41026      -12.56860      -12.72806    
  -12.88861      -13.05021      -13.21282      -13.37642      -13.54095    
  -13.70640      -13.87273      -14.03990      -14.20788      -14.37665    
  -14.54617      -14.71641      -14.88734      -15.05894      -15.23119    
  -15.40404      -15.57749      -15.75150      -15.92605      -16.10112    
  -16.27668      -16.45273      -16.62922      -16.80616      -16.98351    
  -17.16126      -17.33940      -17.51790      -17.69675      -17.87594    
  -18.05544      -18.23526      -18.41536      -18.59575      -18.77640    
  -18.95731      -19.13846      -19.31984      -19.50145      -19.68327    
  -19.86530      -20.04751    
  
           6           2          97
  -6.144663      -6.243277      -6.343362      -6.444973      -6.548165    
  -6.652998      -6.759532      -6.867827      -6.977943      -7.089940    
  -7.203876      -7.319809      -7.437792      -7.557876      -7.680108    
  -7.804531      -7.931185      -8.060102      -8.191314      -8.324843    
  -8.460709      -8.598924      -8.739498      -8.882434      -9.027729    
  -9.175378      -9.325370      -9.477687      -9.632312      -9.789219    
  -9.948381      -10.10977      -10.27335      -10.43908      -10.60693    
  -10.77685      -10.94881      -11.12275      -11.29864      -11.47642    
  -11.65604      -11.83746      -12.02064      -12.20551      -12.39203    
  -12.58015      -12.76983      -12.96101      -13.15364      -13.34768    
  -13.54308      -13.73980      -13.93778      -14.13699      -14.33738    
  -14.53891      -14.74153      -14.94520      -15.14989      -15.35556    
  -15.56217      -15.76968      -15.97805      -16.18726      -16.39727    
  -16.60805      -16.81956      -17.03178      -17.24468      -17.45823    
  -17.67240      -17.88717      -18.10250      -18.31839      -18.53480    
  -18.75171      -18.96910      -19.18696      -19.40525      -19.62397    
  -19.84308      -20.06258      -20.28246      -20.50268      -20.72324    
  -20.94412      -21.16531      -21.38679      -21.60856      -21.83059    
  -22.05288      -22.27542      -22.49818      -22.72118      -22.94438    
  -23.16779      -23.39140    
  
           6           3          97
  -6.198141      -6.314748      -6.433829      -6.555445      -6.679656    
  -6.806515      -6.936076      -7.068387      -7.203492      -7.341430    
  -7.482236      -7.625940      -7.772565      -7.922131      -8.074650    
  -8.230129      -8.388572      -8.549975      -8.714331      -8.881624    
  -9.051840      -9.224953      -9.400939      -9.579764      -9.761397    
  -9.945798      -10.13293      -10.32274      -10.51518      -10.71022    
  -10.90778      -11.10784      -11.31032      -11.51517      -11.72233    
  -11.93176      -12.14338      -12.35714      -12.57299      -12.79085    
  -13.01068      -13.23241      -13.45599      -13.68136      -13.90846    
  -14.13723      -14.36763      -14.59958      -14.83305      -15.06798    
  -15.30431      -15.54200      -15.78099      -16.02124      -16.26271    
  -16.50534      -16.74909      -16.99392      -17.23979      -17.48665    
  -17.73447      -17.98321      -18.23283      -18.48330      -18.73458    
  -18.98664      -19.23944      -19.49296      -19.74717      -20.00204    
  -20.25753      -20.51362      -20.77030      -21.02753      -21.28528    
  -21.54354      -21.80229      -22.06150      -22.32116      -22.58123    
  -22.84171      -23.10259      -23.36383      -23.62542      -23.88736    
  -24.14962      -24.41218      -24.67505      -24.93819      -25.20160    
  -25.46528      -25.72919      -25.99335      -26.25772      -26.52232    
  -26.78711      -27.05210    
  
           6           4          97
  -6.383297      -6.528684      -6.677367      -6.829374      -6.984728    
  -7.143451      -7.305559      -7.471062      -7.639969      -7.812285    
  -7.988008      -8.167134      -8.349654      -8.535554      -8.724816    
  -8.917420      -9.113340      -9.312548      -9.515008      -9.720685    
  -9.929540      -10.14153      -10.35661      -10.57473      -10.79583    
  -11.01988      -11.24680      -11.47655      -11.70906      -11.94427    
  -12.18213      -12.42257      -12.66553      -12.91094      -13.15874    
  -13.40886      -13.66125      -13.91583      -14.17255      -14.43134    
  -14.69213      -14.95486      -15.21947      -15.48591      -15.75411    
  -16.02400      -16.29555      -16.56867      -16.84333      -17.11946    
  -17.39702      -17.67595      -17.95620      -18.23772      -18.52046    
  -18.80438      -19.08943      -19.37557      -19.66275      -19.95094    
  -20.24008      -20.53016      -20.82112      -21.11293      -21.40556    
  -21.69897      -21.99313      -22.28801      -22.58358      -22.87981    
  -23.17667      -23.47414      -23.77218      -24.07079      -24.36992    
  -24.66956      -24.96968      -25.27027      -25.57131      -25.87277    
  -26.17463      -26.47689      -26.77951      -27.08249      -27.38581    
  -27.68946      -27.99341      -28.29766      -28.60220      -28.90700    
  -29.21206      -29.51737      -29.82291      -30.12868      -30.43466    
  -30.74085      -31.04723    
  
           6           5          97
  -6.833488      -7.020202      -7.210215      -7.403556      -7.600247    
  -7.800310      -8.003760      -8.210610      -8.420868      -8.634537    
  -8.851616      -9.072101      -9.295982      -9.523247      -9.753876    
  -9.987849      -10.22514      -10.46572      -10.70956      -10.95661    
  -11.20684      -11.46021      -11.71667      -11.97617      -12.23866    
  -12.50409      -12.77240      -13.04353      -13.31743      -13.59403    
  -13.87327      -14.15510      -14.43945      -14.72625      -15.01544    
  -15.30695      -15.60073      -15.89670      -16.19481      -16.49498    
  -16.79716      -17.10129      -17.40729      -17.71512      -18.02471    
  -18.33600      -18.64893      -18.96345      -19.27950      -19.59702    
  -19.91597      -20.23629      -20.55794      -20.88085      -21.20498    
  -21.53029      -21.85674      -22.18427      -22.51284      -22.84242    
  -23.17296      -23.50442      -23.83678      -24.16998      -24.50400    
  -24.83880      -25.17436      -25.51063      -25.84759      -26.18521    
  -26.52347      -26.86233      -27.20177      -27.54176      -27.88229    
  -28.22332      -28.56484      -28.90682      -29.24925      -29.59210    
  -29.93536      -30.27901      -30.62302      -30.96740      -31.31211    
  -31.65715      -32.00249      -32.34814      -32.69407      -33.04026    
  -33.38671      -33.73341      -34.08035      -34.42751      -34.77488    
  -35.12246      -35.47024    
  
           7           0          97
  -6.082484      -6.169102      -6.255990      -6.343129      -6.430506    
  -6.518109      -6.605927      -6.693951      -6.782178      -6.870604    
  -6.959228      -7.048051      -7.137076      -7.226311      -7.315761    
  -7.405439      -7.495357      -7.585528      -7.675972      -7.766707    
  -7.857755      -7.949139      -8.040886      -8.133022      -8.225578    
  -8.318585      -8.412076      -8.506083      -8.600643      -8.695791    
  -8.791562      -8.887992      -8.985118      -9.082973      -9.181593    
  -9.281009      -9.381252      -9.482353      -9.584337      -9.687229    
  -9.791052      -9.895823      -10.00156      -10.10828      -10.21598    
